,NU_ANO,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ESCOLA,TP_ENSINO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,SG_UF_ESC,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
245,2019,M,0,1,1,2,2,1.0,2501807.0,Bayeux,PB,479.2,572.0,571.1,372.8,320.0
246,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,447.5,512.4,530.7,536.6,620.0
247,2019,F,1,3,1,2,2,1.0,2508505.0,Livramento,PB,412.4,535.8,500.8,490.9,620.0
248,2019,F,1,3,1,2,2,1.0,2512077.0,Poço de José de Moura,PB,362.9,522.4,507.0,502.6,660.0
249,2019,F,1,1,1,2,2,1.0,2511400.0,Picuí,PB,402.7,408.7,474.8,435.1,400.0
250,2019,M,1,3,1,2,2,1.0,2513703.0,Santa Rita,PB,505.1,422.6,491.6,400.6,540.0
251,2019,F,1,2,1,2,2,1.0,2512101.0,Pombal,PB,540.2,536.2,581.7,475.3,780.0
252,2019,M,1,0,1,2,2,1.0,2512101.0,Pombal,PB,422.5,463.6,500.8,554.5,520.0
253,2019,F,1,3,1,2,2,1.0,2512309.0,Princesa Isabel,PB,409.1,438.5,528.6,455.7,580.0
254,2019,F,1,3,1,2,2,1.0,2516003.0,Solânea,PB,442.3,451.3,457.6,437.2,700.0
255,2019,M,1,3,1,2,2,1.0,2512101.0,Pombal,PB,454.9,527.2,562.1,625.9,740.0
256,2019,M,1,1,1,2,2,1.0,2511301.0,Piancó,PB,385.9,531.9,528.3,417.3,520.0
257,2019,F,1,1,1,2,2,1.0,2509008.0,Manaíra,PB,439.8,422.8,467.3,440.1,560.0
258,2019,F,1,1,1,2,2,1.0,2503100.0,Cabaceiras,PB,472.4,542.3,529.1,653.2,740.0
259,2019,M,1,3,1,2,2,1.0,2515401.0,São Vicente do Seridó,PB,455.1,389.4,452.3,511.8,500.0
260,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,396.8,383.4,396.0,372.1,320.0
261,2019,F,1,3,1,2,2,1.0,2509107.0,Mari,PB,376.3,441.8,473.2,442.7,520.0
262,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,558.9,515.3,546.5,617.0,860.0
263,2019,M,1,5,1,2,2,1.0,2504009.0,Campina Grande,PB,389.3,412.9,477.0,435.0,320.0
264,2019,M,1,3,1,2,2,1.0,2510808.0,Patos,PB,522.5,509.8,522.5,517.5,560.0
265,2019,F,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,341.9,468.0,509.6,422.4,0.0
266,2019,F,1,1,1,2,2,1.0,2506004.0,Esperança,PB,601.1,610.6,570.1,680.6,780.0
267,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,373.1,508.2,511.1,456.7,840.0
268,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,477.3,543.3,552.3,593.5,680.0
269,2019,F,1,4,1,2,2,1.0,2501807.0,Bayeux,PB,390.3,466.9,461.4,544.3,360.0
270,2019,F,1,1,1,2,2,1.0,2505105.0,Cuité,PB,506.0,593.0,591.1,565.8,720.0
271,2019,F,1,1,1,2,2,1.0,2501104.0,Areia,PB,523.2,538.3,525.8,564.0,580.0
272,2019,F,1,3,1,2,2,1.0,2513901.0,São Bento,PB,363.8,575.3,544.6,501.9,780.0
273,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,514.3,565.8,580.8,463.0,680.0
274,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,474.8,449.8,558.2,602.1,680.0
275,2019,M,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,521.0,505.3,576.4,592.6,640.0
276,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,452.1,507.4,544.8,505.7,780.0
277,2019,F,1,3,1,2,2,1.0,2507002.0,Itaporanga,PB,535.6,626.7,597.9,651.5,740.0
278,2019,F,1,3,1,2,2,1.0,2501534.0,Baraúna,PB,468.5,397.4,403.0,392.0,500.0
279,2019,F,1,3,1,2,2,1.0,2513901.0,São Bento,PB,481.1,539.5,536.5,627.5,740.0
280,2019,M,1,3,1,2,2,1.0,2508901.0,Mamanguape,PB,428.3,551.8,575.3,628.2,780.0
281,2019,M,1,3,1,2,2,1.0,2508406.0,Lastro,PB,436.4,427.0,508.3,485.0,860.0
282,2019,F,1,1,1,2,2,1.0,2511400.0,Picuí,PB,481.7,506.6,506.6,480.4,0.0
283,2019,F,1,3,1,2,2,1.0,2510808.0,Patos,PB,460.4,536.2,563.3,513.5,580.0
284,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,363.6,479.0,412.9,412.2,320.0
285,2019,M,1,3,1,2,2,1.0,2506004.0,Esperança,PB,539.7,607.9,607.6,706.9,620.0
286,2019,F,1,0,1,2,2,1.0,2507507.0,João Pessoa,PB,440.5,602.6,589.3,608.2,680.0
287,2019,M,1,3,1,2,2,1.0,2501534.0,Baraúna,PB,473.5,505.4,562.3,452.6,620.0
288,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,580.7,629.0,573.3,595.6,960.0
289,2019,M,0,3,1,2,2,1.0,2510808.0,Patos,PB,461.9,578.4,600.2,579.7,600.0
290,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,433.8,524.5,509.8,513.9,720.0
291,2019,F,1,3,1,2,2,1.0,2516201.0,Sousa,PB,500.5,563.3,526.9,406.9,620.0
292,2019,M,1,0,1,2,2,1.0,2514404.0,São José de Espinharas,PB,420.5,366.6,460.3,496.7,580.0
293,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,507.8,438.3,342.0,536.1,0.0
294,2019,M,1,3,1,2,2,1.0,2506509.0,Gurjão,PB,503.9,588.1,551.9,613.2,720.0
295,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,446.3,560.6,571.9,425.1,720.0
296,2019,M,1,1,1,2,2,1.0,2504009.0,Campina Grande,PB,410.6,450.2,512.3,408.8,640.0
297,2019,M,1,1,1,2,2,1.0,2516201.0,Sousa,PB,604.2,615.2,636.7,711.1,840.0
298,2019,F,1,3,1,2,2,1.0,2514503.0,São José de Piranhas,PB,410.2,366.9,431.6,387.1,380.0
299,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,363.1,423.7,417.4,466.3,620.0
300,2019,M,1,3,1,2,2,1.0,2500205.0,Aguiar,PB,447.6,507.9,493.7,463.0,760.0
301,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,510.1,532.6,491.9,504.6,600.0
302,2019,F,1,3,1,2,2,1.0,2513703.0,Santa Rita,PB,371.2,463.9,500.3,428.1,520.0
303,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,419.7,450.5,504.0,524.4,680.0
304,2019,M,1,1,1,2,2,1.0,2516201.0,Sousa,PB,529.9,652.8,618.2,695.2,840.0
305,2019,F,0,1,1,2,2,1.0,2504009.0,Campina Grande,PB,353.0,366.4,374.9,423.4,560.0
306,2019,F,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,435.1,491.7,480.7,371.2,580.0
307,2019,F,1,1,1,2,2,1.0,2512101.0,Pombal,PB,376.7,481.0,461.7,386.8,720.0
308,2019,F,1,1,1,2,2,1.0,2511400.0,Picuí,PB,381.0,420.8,502.2,488.5,560.0
309,2019,F,0,3,1,2,2,1.0,2507705.0,Juazeirinho,PB,514.7,581.2,564.6,487.4,880.0
310,2019,M,1,3,1,2,2,1.0,2516003.0,Solânea,PB,437.6,473.0,472.7,437.7,440.0
311,2019,M,1,1,1,2,2,1.0,2508109.0,Lagoa,PB,385.8,491.2,484.4,520.6,560.0
312,2019,F,1,3,1,2,2,1.0,2501534.0,Baraúna,PB,426.7,463.9,509.6,584.6,860.0
313,2019,F,1,3,1,2,2,1.0,2516201.0,Sousa,PB,435.0,431.6,444.0,385.8,440.0
314,2019,M,1,3,1,2,2,1.0,2509800.0,Mulungu,PB,448.9,364.4,507.9,444.3,540.0
315,2019,M,1,1,1,2,2,1.0,2516508.0,Taperoá,PB,486.2,495.5,535.0,563.1,640.0
316,2019,F,1,4,1,2,2,1.0,2505105.0,Cuité,PB,496.3,549.0,529.6,467.2,600.0
317,2019,M,0,1,1,2,2,1.0,2516201.0,Sousa,PB,469.9,556.8,538.6,444.5,660.0
318,2019,F,1,2,1,2,2,1.0,2513901.0,São Bento,PB,495.4,493.9,520.9,512.0,580.0
319,2019,F,0,3,1,2,2,1.0,2515401.0,São Vicente do Seridó,PB,389.7,452.9,522.5,525.5,620.0
320,2019,M,1,1,1,2,2,1.0,2510808.0,Patos,PB,405.8,466.6,529.6,418.0,880.0
321,2019,F,1,3,1,2,2,1.0,2513901.0,São Bento,PB,441.7,558.2,554.0,594.9,700.0
322,2019,F,1,3,1,2,2,1.0,2516201.0,Sousa,PB,435.7,478.3,490.9,583.5,660.0
323,2019,M,1,2,1,2,2,1.0,2506806.0,Ingá,PB,401.3,317.3,515.1,428.1,480.0
324,2019,M,1,3,1,2,2,1.0,2500205.0,Aguiar,PB,392.2,411.8,433.8,524.9,440.0
325,2019,M,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,547.8,602.1,589.0,667.2,900.0
326,2019,F,1,3,1,2,2,1.0,2511400.0,Picuí,PB,408.9,361.2,458.3,539.1,560.0
327,2019,F,1,3,1,2,2,1.0,2516003.0,Solânea,PB,418.5,384.1,495.6,407.0,600.0
328,2019,M,1,3,1,2,2,1.0,2511103.0,Pedra Lavrada,PB,495.7,505.2,509.1,427.8,520.0
329,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,584.8,628.8,640.2,698.3,880.0
330,2019,F,1,3,1,2,2,1.0,2500304.0,Alagoa Grande,PB,376.4,438.7,490.2,530.2,580.0
331,2019,M,1,3,1,2,2,1.0,2511400.0,Picuí,PB,555.1,558.2,558.7,554.1,640.0
332,2019,M,1,2,1,2,2,1.0,2504009.0,Campina Grande,PB,419.0,529.7,532.6,606.6,600.0
333,2019,M,1,3,1,2,2,1.0,2503704.0,Cajazeiras,PB,582.9,648.7,622.3,650.0,720.0
334,2019,M,1,1,1,2,2,1.0,2504009.0,Campina Grande,PB,625.2,634.1,618.7,748.7,740.0
335,2019,M,0,1,1,2,2,1.0,2512101.0,Pombal,PB,496.3,559.3,567.2,624.7,0.0
336,2019,F,1,0,1,2,2,1.0,2513901.0,São Bento,PB,445.3,555.2,522.7,510.4,700.0
337,2019,M,1,3,1,2,2,1.0,2513901.0,São Bento,PB,443.8,486.6,511.2,463.9,600.0
338,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,576.4,548.3,628.3,699.4,820.0
339,2019,M,1,3,1,2,2,1.0,2509701.0,Monteiro,PB,432.7,348.6,395.8,449.6,340.0
340,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,517.5,502.1,510.8,558.2,760.0
341,2019,M,1,1,1,2,2,1.0,2516201.0,Sousa,PB,560.0,511.3,561.2,482.0,820.0
342,2019,F,1,3,1,2,2,1.0,2501203.0,Areial,PB,541.6,546.3,563.0,461.1,700.0
343,2019,M,1,3,1,2,2,1.0,2500205.0,Aguiar,PB,421.2,339.6,367.8,430.3,480.0
344,2019,M,1,1,1,2,2,1.0,2504009.0,Campina Grande,PB,448.2,485.7,371.6,430.3,380.0
345,2019,F,1,3,1,2,2,1.0,2501807.0,Bayeux,PB,374.8,472.0,522.5,494.3,660.0
346,2019,M,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,574.5,530.3,553.2,571.9,720.0
347,2019,F,1,2,1,2,2,1.0,2516201.0,Sousa,PB,373.7,480.6,416.5,405.9,620.0
348,2019,F,1,3,1,2,2,1.0,2512705.0,Remígio,PB,434.5,391.9,451.2,371.2,580.0
349,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,438.7,576.4,551.9,520.1,880.0
350,2019,F,1,1,1,2,2,1.0,2501575.0,Barra de Santana,PB,406.0,397.6,434.6,477.0,500.0
351,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,443.1,558.0,541.2,627.8,800.0
352,2019,M,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,429.4,439.9,486.2,594.1,700.0
353,2019,F,1,3,1,2,2,1.0,2512002.0,Pocinhos,PB,377.2,392.1,435.9,396.7,380.0
354,2019,F,1,2,1,2,2,1.0,2504009.0,Campina Grande,PB,407.4,394.9,430.1,482.5,640.0
355,2019,F,0,0,1,2,2,1.0,2515302.0,Sapé,PB,551.2,685.9,658.3,681.2,700.0
356,2019,F,1,3,1,2,2,1.0,2511103.0,Pedra Lavrada,PB,384.9,448.4,497.6,456.8,440.0
357,2019,F,1,3,1,2,2,1.0,2513901.0,São Bento,PB,392.1,453.6,524.5,489.4,840.0
358,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,429.0,429.5,469.1,447.6,660.0
359,2019,F,1,1,1,2,2,1.0,2514651.0,São José do Brejo do Cruz,PB,419.6,562.1,543.9,464.2,580.0
360,2019,F,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,489.6,542.1,529.5,552.8,620.0
361,2019,M,1,3,1,2,2,1.0,2500601.0,Alhandra,PB,517.1,504.2,507.6,641.0,520.0
362,2019,M,1,2,1,2,2,1.0,2513901.0,São Bento,PB,418.7,467.0,462.2,445.5,580.0
363,2019,F,1,3,1,2,2,1.0,2501807.0,Bayeux,PB,449.7,502.1,537.5,568.3,520.0
364,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,385.7,370.0,464.8,465.0,620.0
365,2019,F,1,3,1,2,2,1.0,2511400.0,Picuí,PB,517.1,425.2,525.6,440.2,640.0
366,2019,F,1,1,1,2,2,1.0,2505105.0,Cuité,PB,502.7,622.2,584.5,450.7,640.0
367,2019,F,1,2,1,2,2,1.0,2511400.0,Picuí,PB,559.1,439.1,403.2,525.8,680.0
368,2019,F,1,3,1,2,2,1.0,2504900.0,Cruz do Espírito Santo,PB,414.7,434.5,438.2,416.4,600.0
369,2019,F,1,3,1,2,2,1.0,2506004.0,Esperança,PB,434.8,484.7,532.7,475.7,660.0
370,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,615.0,677.7,629.0,699.6,840.0
371,2019,F,1,1,1,2,2,1.0,2513901.0,São Bento,PB,520.2,598.2,605.1,647.9,760.0
372,2019,F,1,1,1,2,2,1.0,2516508.0,Taperoá,PB,420.5,462.5,539.5,599.5,820.0
373,2019,F,1,3,1,2,2,1.0,2503704.0,Cajazeiras,PB,572.4,597.4,554.6,571.5,860.0
374,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,555.5,610.6,592.7,707.5,640.0
375,2019,M,1,3,1,2,2,1.0,2512408.0,Puxinanã,PB,380.6,546.3,522.0,491.5,580.0
376,2019,F,1,1,1,2,2,1.0,2510808.0,Patos,PB,448.5,517.5,537.7,511.3,640.0
377,2019,F,1,3,1,2,2,1.0,2512721.0,Pedro Régis,PB,368.5,368.1,467.7,424.1,600.0
378,2019,M,1,1,1,2,2,1.0,2505105.0,Cuité,PB,501.8,525.6,561.9,511.8,560.0
379,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,378.5,512.7,495.2,390.1,480.0
380,2019,F,1,1,1,2,2,1.0,2503704.0,Cajazeiras,PB,459.5,402.9,525.8,483.8,880.0
381,2019,M,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,530.5,647.1,618.8,792.0,840.0
382,2019,M,1,3,1,2,2,1.0,2500205.0,Aguiar,PB,533.6,526.9,528.7,483.1,580.0
383,2019,F,1,4,1,2,2,1.0,2512705.0,Remígio,PB,489.6,470.1,463.7,398.3,600.0
384,2019,F,1,3,1,2,2,1.0,2516201.0,Sousa,PB,353.4,366.2,426.3,532.6,540.0
385,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,483.4,462.0,417.2,400.3,360.0
386,2019,M,1,2,1,2,2,1.0,2505204.0,Cuitegi,PB,465.9,505.1,463.5,515.5,740.0
387,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,646.3,580.3,629.1,586.7,840.0
388,2019,M,1,3,1,2,2,1.0,2510808.0,Patos,PB,526.4,504.7,553.2,703.0,600.0
389,2019,F,1,3,1,2,2,1.0,2515401.0,São Vicente do Seridó,PB,373.4,440.4,355.1,454.0,340.0
390,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,462.8,399.7,489.4,470.9,440.0
391,2019,F,1,4,1,2,2,1.0,2507507.0,João Pessoa,PB,330.9,452.6,469.8,368.8,600.0
392,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,406.5,472.9,553.5,380.6,840.0
393,2019,F,1,3,1,2,2,1.0,2513901.0,São Bento,PB,381.5,439.0,447.9,443.7,560.0
394,2019,M,1,3,1,2,2,1.0,2503209.0,Cabedelo,PB,501.9,630.8,597.4,655.7,700.0
395,2019,F,1,3,1,2,2,1.0,2513703.0,Santa Rita,PB,480.2,364.6,504.9,376.0,540.0
396,2019,M,1,1,1,2,2,1.0,2503704.0,Cajazeiras,PB,596.7,643.8,634.0,701.0,700.0
397,2019,M,1,3,1,2,2,1.0,2511103.0,Pedra Lavrada,PB,406.3,458.0,421.6,430.5,440.0
398,2019,F,1,2,1,2,2,1.0,2513802.0,Santa Teresinha,PB,367.0,463.3,489.4,435.5,240.0
399,2019,M,1,3,1,2,2,1.0,2500809.0,Araçagi,PB,411.1,471.9,463.8,465.5,540.0
400,2019,F,1,4,1,2,2,1.0,2503704.0,Cajazeiras,PB,501.2,559.3,565.6,638.0,760.0
401,2019,M,1,2,1,2,2,1.0,2504009.0,Campina Grande,PB,535.8,505.1,496.3,431.8,620.0
402,2019,F,1,1,1,2,2,1.0,2510501.0,Olivedos,PB,500.2,609.9,509.3,472.0,800.0
403,2019,F,0,3,1,2,2,1.0,2509404.0,Mogeiro,PB,480.8,359.8,477.7,407.7,580.0
404,2019,M,1,3,1,2,2,1.0,2515401.0,São Vicente do Seridó,PB,503.4,580.7,492.3,462.5,720.0
405,2019,F,1,3,1,2,2,1.0,2501203.0,Areial,PB,524.0,544.6,502.7,543.2,680.0
406,2019,F,1,2,1,2,2,1.0,2516201.0,Sousa,PB,433.2,471.4,522.0,396.2,640.0
407,2019,M,1,1,1,2,2,1.0,2509008.0,Manaíra,PB,420.3,325.0,426.4,405.6,640.0
408,2019,F,1,1,1,2,2,1.0,2506806.0,Ingá,PB,524.0,534.8,565.3,592.7,540.0
409,2019,M,1,1,1,2,2,1.0,2509206.0,Massaranduba,PB,424.0,500.3,455.6,556.3,620.0
410,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,530.7,538.7,501.5,582.9,520.0
411,2019,F,1,4,1,2,2,1.0,2516003.0,Solânea,PB,400.2,479.5,505.7,365.4,600.0
412,2019,M,1,1,1,2,2,1.0,2506806.0,Ingá,PB,434.4,374.9,463.7,469.8,440.0
413,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,347.7,434.2,495.5,443.9,600.0
414,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,498.3,585.3,584.4,426.7,700.0
415,2019,F,1,1,1,2,2,1.0,2510808.0,Patos,PB,506.5,508.8,498.8,440.5,680.0
416,2019,M,1,1,1,2,2,1.0,2501906.0,Belém,PB,403.3,447.9,413.4,369.6,540.0
417,2019,F,1,4,1,2,2,1.0,2504009.0,Campina Grande,PB,456.8,537.7,560.0,559.0,680.0
418,2019,F,1,3,1,2,2,1.0,2508901.0,Mamanguape,PB,393.7,418.3,397.5,424.6,260.0
419,2019,M,1,3,1,2,2,1.0,2504306.0,Catolé do Rocha,PB,492.1,477.2,495.7,428.6,740.0
420,2019,F,1,2,1,2,2,1.0,2501203.0,Areial,PB,619.0,582.1,603.3,599.9,900.0
421,2019,M,1,4,1,2,2,1.0,2512309.0,Princesa Isabel,PB,370.5,465.5,481.5,663.7,600.0
422,2019,F,1,3,1,2,2,1.0,2511400.0,Picuí,PB,409.2,411.4,492.9,508.5,560.0
423,2019,F,1,3,1,2,2,1.0,2515401.0,São Vicente do Seridó,PB,432.4,458.3,561.9,620.3,840.0
424,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,448.9,449.1,466.3,493.2,540.0
425,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,393.3,379.5,466.4,428.9,560.0
426,2019,F,1,2,1,2,2,1.0,2504009.0,Campina Grande,PB,511.2,597.7,578.1,561.9,620.0
427,2019,F,1,3,1,2,2,1.0,2516508.0,Taperoá,PB,442.0,519.5,520.0,489.0,720.0
428,2019,M,1,3,1,2,2,1.0,2513901.0,São Bento,PB,393.6,458.9,521.2,479.2,560.0
429,2019,M,1,3,1,2,2,1.0,2502904.0,Brejo dos Santos,PB,355.5,446.0,499.6,511.7,780.0
430,2019,F,1,3,1,2,2,1.0,2500205.0,Aguiar,PB,469.8,432.4,453.4,416.5,640.0
431,2019,F,1,4,1,2,2,1.0,2507507.0,João Pessoa,PB,501.9,547.7,561.4,560.0,880.0
432,2019,M,1,3,1,2,2,1.0,2506301.0,Guarabira,PB,489.2,601.1,571.3,590.2,660.0
433,2019,F,1,1,1,2,2,1.0,2516201.0,Sousa,PB,357.9,438.4,529.4,478.3,0.0
434,2019,F,1,3,1,2,2,1.0,2514651.0,São José do Brejo do Cruz,PB,378.4,409.1,450.7,398.6,580.0
435,2019,F,1,1,1,2,2,1.0,2513901.0,São Bento,PB,515.5,495.6,519.4,664.7,560.0
436,2019,F,1,3,1,2,2,1.0,2500601.0,Alhandra,PB,480.0,543.6,557.1,597.5,800.0
437,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,568.5,521.1,540.5,679.2,580.0
438,2019,M,1,3,1,2,2,1.0,2512101.0,Pombal,PB,341.6,348.3,512.6,506.5,740.0
439,2019,M,1,1,1,2,2,1.0,2503704.0,Cajazeiras,PB,380.8,524.2,511.7,535.0,700.0
440,2019,F,1,4,1,2,2,1.0,2501807.0,Bayeux,PB,451.0,496.5,536.5,432.0,640.0
441,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,407.4,498.5,540.2,427.6,600.0
442,2019,F,1,1,1,2,2,1.0,2511400.0,Picuí,PB,545.2,569.0,530.6,588.1,860.0
443,2019,M,1,3,1,2,2,1.0,2513901.0,São Bento,PB,430.2,455.9,499.0,428.8,420.0
444,2019,M,1,1,1,2,2,1.0,2511103.0,Pedra Lavrada,PB,357.0,370.9,387.8,433.1,500.0
445,2019,F,1,3,1,2,2,1.0,2505105.0,Cuité,PB,443.1,498.1,547.9,431.3,580.0
446,2019,F,1,3,1,2,2,1.0,2516003.0,Solânea,PB,541.6,568.0,556.8,523.2,800.0
447,2019,M,1,3,1,2,2,1.0,2501807.0,Bayeux,PB,509.3,517.6,483.3,614.7,600.0
448,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,491.9,563.9,598.3,585.8,460.0
449,2019,F,1,3,1,2,2,1.0,2501807.0,Bayeux,PB,405.4,349.2,471.4,444.9,560.0
450,2019,F,1,4,1,2,2,1.0,2501807.0,Bayeux,PB,410.7,480.2,517.6,468.8,620.0
451,2019,F,1,3,1,2,2,1.0,2505105.0,Cuité,PB,478.7,436.7,504.3,402.1,580.0
452,2019,F,1,3,1,2,2,1.0,2500700.0,São João do Rio do Peixe,PB,409.3,477.4,487.5,606.0,520.0
453,2019,M,1,3,1,2,2,1.0,2510501.0,Olivedos,PB,485.6,576.3,537.6,657.9,760.0
454,2019,F,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,604.0,581.3,641.9,607.0,760.0
455,2019,F,1,3,1,2,2,1.0,2513901.0,São Bento,PB,398.0,439.2,421.6,473.8,560.0
456,2019,M,1,1,1,2,2,1.0,2506400.0,Gurinhém,PB,567.5,527.3,514.9,545.7,900.0
457,2019,M,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,513.6,500.2,537.2,580.0,560.0
458,2019,F,1,1,1,2,2,1.0,2501807.0,Bayeux,PB,384.2,469.3,554.4,408.6,580.0
459,2019,M,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,432.2,426.4,385.5,479.5,0.0
460,2019,M,1,3,1,2,2,1.0,2502508.0,Boqueirão,PB,394.3,436.2,531.8,480.3,740.0
461,2019,F,1,1,1,2,2,1.0,2510808.0,Patos,PB,522.4,590.3,554.4,540.9,660.0
462,2019,F,1,4,1,2,2,1.0,2515401.0,São Vicente do Seridó,PB,384.1,452.8,514.2,495.5,700.0
463,2019,F,1,3,1,2,2,1.0,2510907.0,Paulista,PB,462.7,349.5,383.1,449.1,680.0
464,2019,F,1,3,1,2,2,1.0,2516201.0,Sousa,PB,461.6,494.3,531.2,555.1,820.0
465,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,465.7,565.0,539.5,524.3,340.0
466,2019,M,1,3,1,2,2,1.0,2512788.0,Riacho de Santo Antônio,PB,498.6,536.1,542.9,420.3,760.0
467,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,428.1,425.8,523.0,462.6,600.0
468,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,591.0,610.2,606.9,636.4,520.0
469,2019,F,1,3,1,2,2,1.0,2513901.0,São Bento,PB,538.9,486.3,504.5,432.5,320.0
470,2019,M,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,635.4,640.4,635.6,768.0,780.0
471,2019,M,1,1,1,2,2,1.0,2510808.0,Patos,PB,471.5,518.8,490.0,400.0,600.0
472,2019,F,1,3,1,2,2,1.0,2515807.0,Serra Redonda,PB,459.6,549.4,557.6,649.8,660.0
473,2019,F,1,3,1,2,2,1.0,2500205.0,Aguiar,PB,359.8,453.5,463.6,417.9,520.0
474,2019,M,1,1,1,2,2,1.0,2516003.0,Solânea,PB,417.6,452.7,440.4,475.3,460.0
475,2019,M,1,3,1,2,2,1.0,2517209.0,Vieirópolis,PB,479.8,538.7,526.4,744.5,560.0
476,2019,F,1,4,1,2,2,1.0,2513703.0,Santa Rita,PB,434.2,471.1,479.4,413.7,760.0
477,2019,F,1,3,1,2,2,1.0,2501807.0,Bayeux,PB,365.4,374.4,509.6,364.2,640.0
478,2019,M,1,5,1,2,2,1.0,2501401.0,Baía da Traição,PB,456.5,477.5,553.3,547.5,760.0
479,2019,M,1,3,1,2,2,1.0,2500205.0,Aguiar,PB,344.7,469.4,428.4,468.9,560.0
480,2019,M,1,3,1,2,2,1.0,2508554.0,Logradouro,PB,440.3,332.7,488.4,409.1,600.0
481,2019,F,1,3,1,2,2,1.0,2512705.0,Remígio,PB,471.2,447.2,537.4,374.6,480.0
482,2019,M,1,3,1,2,2,1.0,2511103.0,Pedra Lavrada,PB,541.5,590.6,565.5,578.1,720.0
483,2019,M,1,1,1,2,2,1.0,2506905.0,Itabaiana,PB,562.6,545.7,562.3,651.0,880.0
484,2019,F,1,3,1,2,2,1.0,2502904.0,Brejo dos Santos,PB,419.7,413.7,512.5,617.1,460.0
485,2019,M,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,532.0,498.4,399.2,547.6,560.0
486,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,342.4,527.5,526.8,512.9,520.0
487,2019,F,1,1,1,2,2,1.0,2509909.0,Natuba,PB,440.4,519.9,568.1,551.1,920.0
488,2019,M,1,5,1,2,2,1.0,2508901.0,Mamanguape,PB,480.2,515.9,486.0,530.6,640.0
